loss,accuracy,val_loss,val_accuracy
12.969407081604004,0.2709248960018158,11.068492889404297,0.29149001836776733
8.927668571472168,0.37856072187423706,7.610091686248779,0.3685244619846344
5.536106109619141,0.49043580889701843,4.874176502227783,0.4538310468196869
3.401517152786255,0.5851987600326538,3.0706591606140137,0.5446179509162903
2.2762773036956787,0.6590756177902222,2.2078936100006104,0.6404715180397034
1.7183574438095093,0.7102569341659546,1.411288857460022,0.7735497951507568
1.4488765001296997,0.7374502420425415,1.2923589944839478,0.7692068815231323
1.293969988822937,0.7597063779830933,1.08829665184021,0.8243201375007629
1.2100069522857666,0.7755518555641174,1.2603693008422852,0.7319822311401367
1.1466158628463745,0.7861241698265076,1.0431644916534424,0.8229759335517883
1.104078769683838,0.7961536645889282,0.976895809173584,0.8295936584472656
1.071368932723999,0.7997725009918213,0.96028071641922,0.8353841304779053
1.0408680438995361,0.8094659447669983,1.368628740310669,0.7057181000709534
1.0239018201828003,0.8145065307617188,0.9562986493110657,0.8375555872917175
1.0027896165847778,0.8203743100166321,0.9724880456924438,0.8171854019165039
0.9935866594314575,0.8225714564323425,0.9093413352966309,0.8472753763198853
0.9729437232017517,0.8278446793556213,0.986477255821228,0.8150139451026917
0.9696843028068542,0.8293697834014893,0.8996344208717346,0.8523420691490173
0.9491083025932312,0.8304812908172607,0.8571919202804565,0.8626822233200073
0.9336913824081421,0.8374605774879456,0.868879497051239,0.8530658483505249
0.9290103912353516,0.839580237865448,0.8584052920341492,0.8596835732460022
0.9093319177627563,0.8419066071510315,0.8516635894775391,0.8567883372306824
0.9156142473220825,0.8425787091255188,0.8293505907058716,0.8656808733940125
0.8981517553329468,0.84712815284729,0.8279460072517395,0.8672319054603577
0.8849672675132751,0.8485757112503052,0.8247877359390259,0.8646469116210938
0.8867027759552002,0.8483689427375793,0.7974499464035034,0.8808810114860535
0.8761214017868042,0.8500749468803406,0.8306169509887695,0.867335319519043
0.8668549060821533,0.8519102334976196,0.8243727684020996,0.8721952438354492
0.866338312625885,0.8545985817909241,0.8898506760597229,0.8460345268249512
0.8671013712882996,0.8531510233879089,0.8172137141227722,0.8661978840827942
0.8472468852996826,0.8572351932525635,0.7580708265304565,0.8874987363815308
0.8366953730583191,0.8574160933494568,0.8437113761901855,0.8483093976974487
0.8341212868690491,0.858475923538208,0.7821559309959412,0.8790197372436523
0.8275843262672424,0.8638008832931519,0.7728742957115173,0.8796401619911194
0.8211120367050171,0.8629478216171265,0.7756279110908508,0.8797435760498047
0.8225731253623962,0.8616553544998169,0.7537127137184143,0.8799503445625305
0.8031829595565796,0.863490641117096,0.7167588472366333,0.8906007409095764
0.8065444231033325,0.8653517961502075,0.7391175627708435,0.8850170373916626
0.8039195537567139,0.8661531209945679,0.771783709526062,0.8754006624221802
0.7953466773033142,0.8686087727546692,0.7066007256507874,0.8987694978713989
0.792270839214325,0.8699012398719788,0.7017343640327454,0.904766857624054
0.791318953037262,0.8684536814689636,0.7127208709716797,0.8948402404785156
0.784338116645813,0.8690999150276184,0.7329570651054382,0.8813980221748352
0.7896761894226074,0.8685054183006287,0.7134087085723877,0.894633412361145
0.7754383087158203,0.8730548620223999,0.7363091707229614,0.8873953223228455
0.7771865129470825,0.869255006313324,0.7429351806640625,0.8813980221748352
0.7535328269004822,0.8770614862442017,0.7274742126464844,0.8874987363815308
0.7580294609069824,0.8766478896141052,0.7096470594406128,0.8940130472183228
0.7471041679382324,0.8773199319839478,0.7261122465133667,0.8858442902565002
0.7592483758926392,0.8741405010223389,0.7759841680526733,0.8659911155700684
0.7509520053863525,0.876854658126831,0.7625924944877625,0.870644211769104
0.7463359236717224,0.8764410614967346,0.6842641234397888,0.8989763259887695
0.7405979633331299,0.8791552782058716,0.6960522532463074,0.8933926224708557
0.7328335046768188,0.8790259957313538,0.6542653441429138,0.9046634435653687
0.7360056042671204,0.8806027770042419,0.6734354496002197,0.8976321220397949
0.7300378680229187,0.8802409172058105,0.6679373979568481,0.9041464328765869
0.7211888432502747,0.881921112537384,0.6656721234321594,0.8963912725448608
0.718184769153595,0.8827741146087646,0.6433560848236084,0.9051804542541504
0.715579092502594,0.8813265562057495,0.6578413248062134,0.9029055833816528
0.7071493864059448,0.8822312951087952,0.6904243230819702,0.8876020908355713
0.6976314783096313,0.8839890360832214,0.6461438536643982,0.900010347366333
0.693786084651947,0.8836013078689575,0.6284588575363159,0.9016647934913635
0.7058228254318237,0.8843250870704651,0.6348924040794373,0.9060076475143433
0.6880618929862976,0.8851264119148254,0.663742184638977,0.8927721977233887
0.681526780128479,0.8865481019020081,0.6288232207298279,0.9078688621520996
0.6859778165817261,0.8856433629989624,0.6438316106796265,0.896701455116272
0.6781538128852844,0.8861603736877441,0.6418037414550781,0.8888429403305054
0.6706288456916809,0.8890812993049622,0.6276589035987854,0.8998035192489624
0.664344310760498,0.8901669979095459,0.6179769039154053,0.9039396047592163
0.6722721457481384,0.8872202038764954,0.6211279034614563,0.9028021693229675
0.6644554734230042,0.8882799744606018,0.6089486479759216,0.9077655076980591
0.6640814542770386,0.8889520764350891,0.5923691987991333,0.913038969039917
0.6617417931556702,0.8879697918891907,0.6129847168922424,0.9075586795806885
0.6584908962249756,0.8906064033508301,0.6034755110740662,0.9074552655220032
0.6601558923721313,0.8887969851493835,0.5905753374099731,0.9108675718307495
0.6488935947418213,0.8907614946365356,0.6254527568817139,0.8933926224708557
0.6416871547698975,0.8915111422538757,0.6433088183403015,0.8880156874656677
0.6340763568878174,0.8930621147155762,0.5956659317016602,0.9053872227668762
0.6363726258277893,0.8911750912666321,0.5652751326560974,0.9182090759277344
0.6435246467590332,0.8889262080192566,0.5733181834220886,0.911281168460846
0.630854070186615,0.8939409852027893,0.596947431564331,0.9062144756317139
0.6335369944572449,0.8935015201568604,0.5756520628929138,0.9116947650909424
0.6284154057502747,0.893398106098175,0.5887526869773865,0.9073518514633179
0.6318930983543396,0.8928036093711853,0.5734758973121643,0.9113845229148865
0.6249120235443115,0.892131507396698,0.5567429065704346,0.9145900011062622
0.6253923773765564,0.8936307430267334,0.5659737586975098,0.9129355549812317
0.6194041967391968,0.8938634395599365,0.590519368648529,0.9015613794326782
0.6145143508911133,0.8954402208328247,0.5811036825180054,0.9049736261367798
0.6188238859176636,0.8937082886695862,0.6038350462913513,0.8927721977233887
